,ano_eleicao,nr_turno,nr_candidato,nm_urna_candidato,uf,votos,perc_votos
2775,2022,1,12,CIRO GOMES,AC,12314,2.79
2776,2022,1,14,ROBERTO JEFFERSON,AC,279,0.06
2777,2022,1,14,PADRE KELMON,AC,279,0.06
2778,2022,1,30,FELIPE D AVILA,AC,825,0.19
2779,2022,1,22,JAIR BOLSONARO,AC,275582,62.5
2780,2022,1,44,SORAYA THRONICKE,AC,2444,0.55
2781,2022,1,80,LÉO PÉRICLES,AC,64,0.01
2782,2022,1,16,VERA,AC,77,0.02
2783,2022,1,15,SIMONE TEBET,AC,20122,4.56
2784,2022,1,21,SOFIA MANZANO,AL,494,0.03
2785,2022,1,27,CONSTITUINTE EYMAEL,AL,139,0.01
2786,2022,1,13,LULA,AL,974156,56.5
2787,2022,1,12,CIRO GOMES,AL,43542,2.53
2788,2022,1,14,ROBERTO JEFFERSON,AL,3020,0.18
2789,2022,1,14,PADRE KELMON,AL,3020,0.18
2790,2022,1,30,FELIPE D AVILA,AL,2450,0.14
2791,2022,1,22,JAIR BOLSONARO,AL,621515,36.05
2792,2022,1,44,SORAYA THRONICKE,AL,10683,0.62
2793,2022,1,80,LÉO PÉRICLES,AL,482,0.03
2794,2022,1,16,VERA,AL,325,0.02
2795,2022,1,15,SIMONE TEBET,AL,67411,3.91
2796,2022,1,21,SOFIA MANZANO,AM,476,0.02
2797,2022,1,27,CONSTITUINTE EYMAEL,AM,267,0.01
2798,2022,1,13,LULA,AM,1019585,49.58
2799,2022,1,12,CIRO GOMES,AM,44525,2.17
2800,2022,1,14,ROBERTO JEFFERSON,AM,1373,0.07
2801,2022,1,14,PADRE KELMON,AM,1373,0.07
2802,2022,1,30,FELIPE D AVILA,AM,5212,0.25
2803,2022,1,22,JAIR BOLSONARO,AM,880087,42.8
2804,2022,1,44,SORAYA THRONICKE,AM,17000,0.83
2805,2022,1,80,LÉO PÉRICLES,AM,484,0.02
2806,2022,1,16,VERA,AM,393,0.02
2807,2022,1,15,SIMONE TEBET,AM,87057,4.23
2808,2022,1,21,SOFIA MANZANO,AP,130,0.03
2809,2022,1,27,CONSTITUINTE EYMAEL,AP,62,0.01
2810,2022,1,13,LULA,AP,197382,45.67
2811,2022,1,12,CIRO GOMES,AP,14670,3.39
2812,2022,1,14,ROBERTO JEFFERSON,AP,359,0.08
2813,2022,1,14,PADRE KELMON,AP,359,0.08
2814,2022,1,30,FELIPE D AVILA,AP,1236,0.29
2815,2022,1,22,JAIR BOLSONARO,AP,187621,43.41
2816,2022,1,44,SORAYA THRONICKE,AP,2955,0.68
2817,2022,1,80,LÉO PÉRICLES,AP,105,0.02
2818,2022,1,16,VERA,AP,144,0.03
2819,2022,1,15,SIMONE TEBET,AP,27497,6.36
2820,2022,1,21,SOFIA MANZANO,BA,2423,0.03
2821,2022,1,27,CONSTITUINTE EYMAEL,BA,753,0.01
2822,2022,1,13,LULA,BA,5873081,69.73
2823,2022,1,12,CIRO GOMES,BA,217224,2.58
2824,2022,1,14,ROBERTO JEFFERSON,BA,4898,0.06
2825,2022,1,14,PADRE KELMON,BA,4898,0.06
2826,2022,1,30,FELIPE D AVILA,BA,11605,0.14
2827,2022,1,22,JAIR BOLSONARO,BA,2047599,24.31
2828,2022,1,44,SORAYA THRONICKE,BA,65046,0.77
2829,2022,1,80,LÉO PÉRICLES,BA,1926,0.02
2830,2022,1,16,VERA,BA,1148,0.01
2831,2022,1,15,SIMONE TEBET,BA,197305,2.34
2832,2022,1,21,SOFIA MANZANO,CE,1579,0.03
2833,2022,1,27,CONSTITUINTE EYMAEL,CE,416,0.01
2834,2022,1,13,LULA,CE,3578355,65.91
2835,2022,1,12,CIRO GOMES,CE,369222,6.8
2836,2022,1,14,ROBERTO JEFFERSON,CE,2278,0.04
2837,2022,1,14,PADRE KELMON,CE,2278,0.04
2838,2022,1,30,FELIPE D AVILA,CE,7030,0.13
2839,2022,1,22,JAIR BOLSONARO,CE,1377827,25.38
2840,2022,1,44,SORAYA THRONICKE,CE,24497,0.45
2841,2022,1,80,LÉO PÉRICLES,CE,1129,0.02
2842,2022,1,16,VERA,CE,717,0.01
2843,2022,1,15,SIMONE TEBET,CE,66214,1.22
2844,2022,1,21,SOFIA MANZANO,DF,894,0.05
2845,2022,1,27,CONSTITUINTE EYMAEL,DF,518,0.03
2846,2022,1,13,LULA,DF,649534,36.85
2847,2022,1,12,CIRO GOMES,DF,74308,4.22
2848,2022,1,14,ROBERTO JEFFERSON,DF,1554,0.09
2849,2022,1,14,PADRE KELMON,DF,1554,0.09
2850,2022,1,30,FELIPE D AVILA,DF,10342,0.59
2851,2022,1,22,JAIR BOLSONARO,DF,910397,51.65
2852,2022,1,44,SORAYA THRONICKE,DF,7935,0.45
2853,2022,1,80,LÉO PÉRICLES,DF,1262,0.07
2854,2022,1,16,VERA,DF,454,0.03
2855,2022,1,15,SIMONE TEBET,DF,105377,5.98
2856,2022,1,21,SOFIA MANZANO,ES,683,0.03
2857,2022,1,27,CONSTITUINTE EYMAEL,ES,377,0.02
2858,2022,1,13,LULA,ES,897348,40.4
2859,2022,1,12,CIRO GOMES,ES,56221,2.53
2860,2022,1,14,ROBERTO JEFFERSON,ES,1752,0.08
2861,2022,1,14,PADRE KELMON,ES,1752,0.08
2862,2022,1,30,FELIPE D AVILA,ES,8341,0.38
2863,2022,1,22,JAIR BOLSONARO,ES,1160030,52.23
2864,2022,1,44,SORAYA THRONICKE,ES,9944,0.45
2865,2022,1,80,LÉO PÉRICLES,ES,672,0.03
2866,2022,1,16,VERA,ES,437,0.02
2867,2022,1,15,SIMONE TEBET,ES,85325,3.84
2868,2022,1,21,SOFIA MANZANO,GO,1073,0.03
2869,2022,1,27,CONSTITUINTE EYMAEL,GO,397,0.01
2870,2022,1,13,LULA,GO,1454723,39.51
2871,2022,1,12,CIRO GOMES,GO,90695,2.46
2872,2022,1,14,ROBERTO JEFFERSON,GO,2303,0.06
2873,2022,1,14,PADRE KELMON,GO,2303,0.06
2874,2022,1,30,FELIPE D AVILA,GO,11145,0.3
2875,2022,1,22,JAIR BOLSONARO,GO,1920203,52.16
2876,2022,1,44,SORAYA THRONICKE,GO,28570,0.78
2877,2022,1,80,LÉO PÉRICLES,GO,1120,0.03
2878,2022,1,16,VERA,GO,498,0.01
2879,2022,1,15,SIMONE TEBET,GO,170742,4.64
2880,2022,1,21,SOFIA MANZANO,MA,727,0.02
2881,2022,1,27,CONSTITUINTE EYMAEL,MA,391,0.01
2882,2022,1,13,LULA,MA,2603454,68.84
2883,2022,1,12,CIRO GOMES,MA,96095,2.54
2884,2022,1,14,ROBERTO JEFFERSON,MA,4357,0.12
2885,2022,1,14,PADRE KELMON,MA,4357,0.12
2886,2022,1,30,FELIPE D AVILA,MA,4368,0.12
2887,2022,1,22,JAIR BOLSONARO,MA,983861,26.02
2888,2022,1,44,SORAYA THRONICKE,MA,8709,0.23
2889,2022,1,80,LÉO PÉRICLES,MA,630,0.02
2890,2022,1,16,VERA,MA,799,0.02
2891,2022,1,15,SIMONE TEBET,MA,78254,2.07
2892,2022,1,21,SOFIA MANZANO,MG,4431,0.04
2893,2022,1,27,CONSTITUINTE EYMAEL,MG,1588,0.01
2894,2022,1,13,LULA,MG,5802571,48.29
2895,2022,1,12,CIRO GOMES,MG,310324,2.58
2896,2022,1,14,ROBERTO JEFFERSON,MG,7309,0.06
2897,2022,1,14,PADRE KELMON,MG,7309,0.06
2898,2022,1,30,FELIPE D AVILA,MG,98526,0.82
2899,2022,1,22,JAIR BOLSONARO,MG,5239264,43.6
2900,2022,1,44,SORAYA THRONICKE,MG,44109,0.37
2901,2022,1,80,LÉO PÉRICLES,MG,5241,0.04
2902,2022,1,16,VERA,MG,2612,0.02
2903,2022,1,15,SIMONE TEBET,MG,500658,4.17
2904,2022,1,21,SOFIA MANZANO,MS,371,0.02
2905,2022,1,27,CONSTITUINTE EYMAEL,MS,152,0.01
2906,2022,1,13,LULA,MS,588323,39.04
2907,2022,1,12,CIRO GOMES,MS,29314,1.95
2908,2022,1,14,ROBERTO JEFFERSON,MS,1057,0.07
2909,2022,1,14,PADRE KELMON,MS,1057,0.07
2910,2022,1,30,FELIPE D AVILA,MS,5193,0.34
2911,2022,1,22,JAIR BOLSONARO,MS,794206,52.7
2912,2022,1,44,SORAYA THRONICKE,MS,8082,0.54
2913,2022,1,80,LÉO PÉRICLES,MS,350,0.02
2914,2022,1,16,VERA,MS,222,0.01
2915,2022,1,15,SIMONE TEBET,MS,79719,5.29
2916,2022,1,21,SOFIA MANZANO,MT,406,0.02
2917,2022,1,27,CONSTITUINTE EYMAEL,MT,195,0.01
2918,2022,1,13,LULA,MT,633748,34.39
2919,2022,1,12,CIRO GOMES,MT,29437,1.6
2920,2022,1,14,ROBERTO JEFFERSON,MT,2545,0.14
2921,2022,1,14,PADRE KELMON,MT,2545,0.14
2922,2022,1,30,FELIPE D AVILA,MT,4371,0.24
2923,2022,1,22,JAIR BOLSONARO,MT,1102866,59.84
2924,2022,1,44,SORAYA THRONICKE,MT,12715,0.69
2925,2022,1,80,LÉO PÉRICLES,MT,366,0.02
2926,2022,1,16,VERA,MT,250,0.01
2927,2022,1,15,SIMONE TEBET,MT,55989,3.04
2928,2022,1,21,SOFIA MANZANO,PA,920,0.02
2929,2022,1,27,CONSTITUINTE EYMAEL,PA,349,0.01
2930,2022,1,13,LULA,PA,2443730,52.22
2931,2022,1,12,CIRO GOMES,PA,116057,2.48
2932,2022,1,14,ROBERTO JEFFERSON,PA,2783,0.06
2933,2022,1,14,PADRE KELMON,PA,2783,0.06
2934,2022,1,30,FELIPE D AVILA,PA,6130,0.13
2935,2022,1,22,JAIR BOLSONARO,PA,1884673,40.27
2936,2022,1,44,SORAYA THRONICKE,PA,19297,0.41
2937,2022,1,80,LÉO PÉRICLES,PA,1004,0.02
2938,2022,1,16,VERA,PA,918,0.02
2939,2022,1,15,SIMONE TEBET,PA,204075,4.36
2940,2022,1,21,SOFIA MANZANO,PB,634,0.03
2941,2022,1,27,CONSTITUINTE EYMAEL,PB,283,0.01
2942,2022,1,13,LULA,PB,1554868,64.21
2943,2022,1,12,CIRO GOMES,PB,76225,3.15
2944,2022,1,14,ROBERTO JEFFERSON,PB,1489,0.06
2945,2022,1,14,PADRE KELMON,PB,1489,0.06
2946,2022,1,30,FELIPE D AVILA,PB,3996,0.17
2947,2022,1,22,JAIR BOLSONARO,PB,717416,29.62
2948,2022,1,44,SORAYA THRONICKE,PB,8713,0.36
2949,2022,1,80,LÉO PÉRICLES,PB,578,0.02
2950,2022,1,16,VERA,PB,332,0.01
2951,2022,1,15,SIMONE TEBET,PB,57154,2.36
2952,2022,1,21,SOFIA MANZANO,PE,1419,0.03
2953,2022,1,27,CONSTITUINTE EYMAEL,PE,456,0.01
2954,2022,1,13,LULA,PE,3558322,65.27
2955,2022,1,12,CIRO GOMES,PE,130015,2.38
2956,2022,1,14,ROBERTO JEFFERSON,PE,2991,0.05
2957,2022,1,14,PADRE KELMON,PE,2991,0.05
2958,2022,1,30,FELIPE D AVILA,PE,8633,0.16
2959,2022,1,22,JAIR BOLSONARO,PE,1630938,29.91
2960,2022,1,44,SORAYA THRONICKE,PE,20686,0.38
2961,2022,1,80,LÉO PÉRICLES,PE,1214,0.02
2962,2022,1,16,VERA,PE,765,0.01
2963,2022,1,15,SIMONE TEBET,PE,96570,1.77
2964,2022,1,21,SOFIA MANZANO,PI,427,0.02
2965,2022,1,27,CONSTITUINTE EYMAEL,PI,150,0.01
2966,2022,1,13,LULA,PI,1518008,74.25
2967,2022,1,12,CIRO GOMES,PI,59321,2.9
2968,2022,1,14,ROBERTO JEFFERSON,PI,1122,0.05
2969,2022,1,14,PADRE KELMON,PI,1122,0.05
2970,2022,1,30,FELIPE D AVILA,PI,2562,0.13
2971,2022,1,22,JAIR BOLSONARO,PI,406897,19.9
2972,2022,1,44,SORAYA THRONICKE,PI,13053,0.64
2973,2022,1,80,LÉO PÉRICLES,PI,350,0.02
2974,2022,1,16,VERA,PI,317,0.02
2975,2022,1,15,SIMONE TEBET,PI,42179,2.06
2976,2022,1,21,SOFIA MANZANO,PR,2744,0.04
2977,2022,1,27,CONSTITUINTE EYMAEL,PR,1104,0.02
2978,2022,1,13,LULA,PR,2363492,35.99
2979,2022,1,12,CIRO GOMES,PR,180599,2.75
2980,2022,1,14,ROBERTO JEFFERSON,PR,5161,0.08
2981,2022,1,14,PADRE KELMON,PR,5161,0.08
2982,2022,1,30,FELIPE D AVILA,PR,37983,0.58
2983,2022,1,22,JAIR BOLSONARO,PR,3628612,55.26
2984,2022,1,44,SORAYA THRONICKE,PR,34125,0.52
2985,2022,1,80,LÉO PÉRICLES,PR,2089,0.03
2986,2022,1,16,VERA,PR,1170,0.02
2987,2022,1,15,SIMONE TEBET,PR,309685,4.72
2988,2022,1,21,SOFIA MANZANO,RJ,4458,0.05
2989,2022,1,27,CONSTITUINTE EYMAEL,RJ,1546,0.02
2990,2022,1,13,LULA,RJ,3847143,40.68
2991,2022,1,12,CIRO GOMES,RJ,301489,3.19
2992,2022,1,14,ROBERTO JEFFERSON,RJ,7760,0.08
2993,2022,1,14,PADRE KELMON,RJ,7760,0.08
2994,2022,1,30,FELIPE D AVILA,RJ,43091,0.46
2995,2022,1,22,JAIR BOLSONARO,RJ,4831246,51.09
2996,2022,1,44,SORAYA THRONICKE,RJ,44252,0.47
2997,2022,1,80,LÉO PÉRICLES,RJ,7080,0.07
2998,2022,1,16,VERA,RJ,2643,0.03
2999,2022,1,15,SIMONE TEBET,RJ,365969,3.87
3000,2022,1,21,SOFIA MANZANO,RN,606,0.03
3001,2022,1,27,CONSTITUINTE EYMAEL,RN,243,0.01
3002,2022,1,13,LULA,RN,1264179,62.98
3003,2022,1,12,CIRO GOMES,RN,71740,3.57
3004,2022,1,14,ROBERTO JEFFERSON,RN,860,0.04
3005,2022,1,14,PADRE KELMON,RN,860,0.04
3006,2022,1,30,FELIPE D AVILA,RN,2937,0.15
3007,2022,1,22,JAIR BOLSONARO,RN,622731,31.02
3008,2022,1,44,SORAYA THRONICKE,RN,4326,0.22
3009,2022,1,80,LÉO PÉRICLES,RN,587,0.03
3010,2022,1,16,VERA,RN,422,0.02
3011,2022,1,15,SIMONE TEBET,RN,38633,1.92
3012,2022,1,21,SOFIA MANZANO,RO,232,0.03
3013,2022,1,27,CONSTITUINTE EYMAEL,RO,111,0.01
3014,2022,1,13,LULA,RO,261749,28.98
3015,2022,1,12,CIRO GOMES,RO,19353,2.14
3016,2022,1,14,ROBERTO JEFFERSON,RO,749,0.08
3017,2022,1,14,PADRE KELMON,RO,749,0.08
3018,2022,1,30,FELIPE D AVILA,RO,2398,0.27
3019,2022,1,22,JAIR BOLSONARO,RO,581306,64.36
3020,2022,1,44,SORAYA THRONICKE,RO,5777,0.64
3021,2022,1,80,LÉO PÉRICLES,RO,204,0.02
3022,2022,1,16,VERA,RO,139,0.02
3023,2022,1,15,SIMONE TEBET,RO,31217,3.46
3024,2022,1,21,SOFIA MANZANO,RR,64,0.02
3025,2022,1,27,CONSTITUINTE EYMAEL,RR,37,0.01
3026,2022,1,13,LULA,RR,68760,23.05
3027,2022,1,12,CIRO GOMES,RR,6709,2.25
3028,2022,1,14,ROBERTO JEFFERSON,RR,190,0.06
3029,2022,1,14,PADRE KELMON,RR,190,0.06
3030,2022,1,30,FELIPE D AVILA,RR,794,0.27
3031,2022,1,22,JAIR BOLSONARO,RR,207587,69.57
3032,2022,1,44,SORAYA THRONICKE,RR,1138,0.38
3033,2022,1,80,LÉO PÉRICLES,RR,59,0.02
3034,2022,1,16,VERA,RR,75,0.03
3035,2022,1,15,SIMONE TEBET,RR,12956,4.34
3036,2022,1,21,SOFIA MANZANO,RS,2399,0.04
3037,2022,1,27,CONSTITUINTE EYMAEL,RS,885,0.01
3038,2022,1,13,LULA,RS,2806672,42.28
3039,2022,1,12,CIRO GOMES,RS,190945,2.88
3040,2022,1,14,ROBERTO JEFFERSON,RS,4394,0.07
3041,2022,1,14,PADRE KELMON,RS,4394,0.07
3042,2022,1,30,FELIPE D AVILA,RS,40601,0.61
3043,2022,1,22,JAIR BOLSONARO,RS,3245023,48.89
3044,2022,1,44,SORAYA THRONICKE,RS,25207,0.38
3045,2022,1,80,LÉO PÉRICLES,RS,2332,0.04
3046,2022,1,16,VERA,RS,1337,0.02
3047,2022,1,15,SIMONE TEBET,RS,317957,4.79
3048,2022,1,21,SOFIA MANZANO,SC,1812,0.04
3049,2022,1,27,CONSTITUINTE EYMAEL,SC,567,0.01
3050,2022,1,13,LULA,SC,1279216,29.54
3051,2022,1,12,CIRO GOMES,SC,88672,2.05
3052,2022,1,14,ROBERTO JEFFERSON,SC,3369,0.08
3053,2022,1,14,PADRE KELMON,SC,3369,0.08
3054,2022,1,30,FELIPE D AVILA,SC,48980,1.13
3055,2022,1,22,JAIR BOLSONARO,SC,2694406,62.21
3056,2022,1,44,SORAYA THRONICKE,SC,20132,0.46
3057,2022,1,80,LÉO PÉRICLES,SC,1682,0.04
3058,2022,1,16,VERA,SC,838,0.02
3059,2022,1,15,SIMONE TEBET,SC,191310,4.42
3060,2022,1,21,SOFIA MANZANO,SE,364,0.03
3061,2022,1,27,CONSTITUINTE EYMAEL,SE,196,0.02
3062,2022,1,13,LULA,SE,828716,63.82
3063,2022,1,12,CIRO GOMES,SE,40247,3.1
3064,2022,1,14,ROBERTO JEFFERSON,SE,631,0.05
3065,2022,1,14,PADRE KELMON,SE,631,0.05
3066,2022,1,30,FELIPE D AVILA,SE,2194,0.17
3067,2022,1,22,JAIR BOLSONARO,SE,378610,29.16
3068,2022,1,44,SORAYA THRONICKE,SE,4416,0.34
3069,2022,1,80,LÉO PÉRICLES,SE,396,0.03
3070,2022,1,16,VERA,SE,589,0.05
3071,2022,1,15,SIMONE TEBET,SE,42073,3.24
3072,2022,1,21,SOFIA MANZANO,SP,14943,0.06
3073,2022,1,27,CONSTITUINTE EYMAEL,SP,5015,0.02
3074,2022,1,13,LULA,SP,10490032,40.89
3075,2022,1,12,CIRO GOMES,SP,898540,3.5
3076,2022,1,14,ROBERTO JEFFERSON,SP,15784,0.06
3077,2022,1,14,PADRE KELMON,SP,15784,0.06
3078,2022,1,30,FELIPE D AVILA,SP,183719,0.72
3079,2022,1,22,JAIR BOLSONARO,SP,12239989,47.71
3080,2022,1,44,SORAYA THRONICKE,SP,153601,0.6
3081,2022,1,80,LÉO PÉRICLES,SP,21665,0.08
3082,2022,1,16,VERA,SP,7450,0.03
3083,2022,1,15,SIMONE TEBET,SP,1625596,6.34
3084,2022,1,21,SOFIA MANZANO,TO,149,0.02
3085,2022,1,27,CONSTITUINTE EYMAEL,TO,105,0.01
3086,2022,1,13,LULA,TO,434303,50.4
3087,2022,1,12,CIRO GOMES,TO,18141,2.11
3088,2022,1,14,ROBERTO JEFFERSON,TO,418,0.05
3089,2022,1,14,PADRE KELMON,TO,418,0.05
3090,2022,1,30,FELIPE D AVILA,TO,1266,0.15
3091,2022,1,22,JAIR BOLSONARO,TO,379194,44.0
3092,2022,1,44,SORAYA THRONICKE,TO,2788,0.32
3093,2022,1,80,LÉO PÉRICLES,TO,129,0.01
3094,2022,1,16,VERA,TO,90,0.01
3095,2022,1,15,SIMONE TEBET,TO,25209,2.93
3096,2022,1,21,SOFIA MANZANO,ZZ,618,0.21
3097,2022,1,27,CONSTITUINTE EYMAEL,ZZ,258,0.09
3098,2022,1,13,LULA,ZZ,138933,47.17
3099,2022,1,12,CIRO GOMES,ZZ,13341,4.53
3100,2022,1,14,ROBERTO JEFFERSON,ZZ,344,0.12
3101,2022,1,14,PADRE KELMON,ZZ,344,0.12
3102,2022,1,30,FELIPE D AVILA,ZZ,3780,1.28
3103,2022,1,22,JAIR BOLSONARO,ZZ,122548,41.61
3104,2022,1,44,SORAYA THRONICKE,ZZ,753,0.26
3105,2022,1,80,LÉO PÉRICLES,ZZ,319,0.11
3106,2022,1,16,VERA,ZZ,464,0.16
3107,2022,1,15,SIMONE TEBET,ZZ,13167,4.47
3108,2022,1,21,SOFIA MANZANO,AC,144,0.03
3109,2022,1,27,CONSTITUINTE EYMAEL,AC,44,0.01
3110,2022,1,13,LULA,AC,129022,29.26
3111,2022,1,12,CIRO GOMES,AC,12314,2.79
3112,2022,1,14,ROBERTO JEFFERSON,AC,279,0.06
3113,2022,1,14,PADRE KELMON,AC,279,0.06
3114,2022,1,30,FELIPE D AVILA,AC,825,0.19
3115,2022,1,22,JAIR BOLSONARO,AC,275582,62.5
3116,2022,1,44,SORAYA THRONICKE,AC,2444,0.55
3117,2022,1,80,LÉO PÉRICLES,AC,64,0.01
3118,2022,1,16,VERA,AC,77,0.02
3119,2022,1,15,SIMONE TEBET,AC,20122,4.56
3120,2022,1,21,SOFIA MANZANO,AL,494,0.03
3121,2022,1,27,CONSTITUINTE EYMAEL,AL,139,0.01
3122,2022,1,13,LULA,AL,974156,56.5
3123,2022,1,12,CIRO GOMES,AL,43542,2.53
3124,2022,1,14,ROBERTO JEFFERSON,AL,3020,0.18
3125,2022,1,14,PADRE KELMON,AL,3020,0.18
3126,2022,1,30,FELIPE D AVILA,AL,2450,0.14
3127,2022,1,22,JAIR BOLSONARO,AL,621515,36.05
3128,2022,1,44,SORAYA THRONICKE,AL,10683,0.62
3129,2022,1,80,LÉO PÉRICLES,AL,482,0.03
3130,2022,1,16,VERA,AL,325,0.02
3131,2022,1,15,SIMONE TEBET,AL,67411,3.91
3132,2022,1,21,SOFIA MANZANO,AM,476,0.02
3133,2022,1,27,CONSTITUINTE EYMAEL,AM,267,0.01
3134,2022,1,13,LULA,AM,1019585,49.58
3135,2022,1,12,CIRO GOMES,AM,44525,2.17
3136,2022,1,14,ROBERTO JEFFERSON,AM,1373,0.07
3137,2022,1,14,PADRE KELMON,AM,1373,0.07
3138,2022,1,30,FELIPE D AVILA,AM,5212,0.25
3139,2022,1,22,JAIR BOLSONARO,AM,880087,42.8
3140,2022,1,44,SORAYA THRONICKE,AM,17000,0.83
3141,2022,1,80,LÉO PÉRICLES,AM,484,0.02
3142,2022,1,16,VERA,AM,393,0.02
3143,2022,1,15,SIMONE TEBET,AM,87057,4.23
3144,2022,1,21,SOFIA MANZANO,AP,130,0.03
3145,2022,1,27,CONSTITUINTE EYMAEL,AP,62,0.01
3146,2022,1,13,LULA,AP,197382,45.67
3147,2022,1,12,CIRO GOMES,AP,14670,3.39
3148,2022,1,14,ROBERTO JEFFERSON,AP,359,0.08
3149,2022,1,14,PADRE KELMON,AP,359,0.08
3150,2022,1,30,FELIPE D AVILA,AP,1236,0.29
3151,2022,1,22,JAIR BOLSONARO,AP,187621,43.41
3152,2022,1,44,SORAYA THRONICKE,AP,2955,0.68
3153,2022,1,80,LÉO PÉRICLES,AP,105,0.02
3154,2022,1,16,VERA,AP,144,0.03
3155,2022,1,15,SIMONE TEBET,AP,27497,6.36
3156,2022,1,21,SOFIA MANZANO,BA,2423,0.03
3157,2022,1,27,CONSTITUINTE EYMAEL,BA,753,0.01
3158,2022,1,13,LULA,BA,5873081,69.73
3159,2022,1,12,CIRO GOMES,BA,217224,2.58
3160,2022,1,14,ROBERTO JEFFERSON,BA,4898,0.06
3161,2022,1,14,PADRE KELMON,BA,4898,0.06
3162,2022,1,30,FELIPE D AVILA,BA,11605,0.14
3163,2022,1,22,JAIR BOLSONARO,BA,2047599,24.31
3164,2022,1,44,SORAYA THRONICKE,BA,65046,0.77
3165,2022,1,80,LÉO PÉRICLES,BA,1926,0.02
3166,2022,1,16,VERA,BA,1148,0.01
3167,2022,1,15,SIMONE TEBET,BA,197305,2.34
3168,2022,1,21,SOFIA MANZANO,CE,1579,0.03
3169,2022,1,27,CONSTITUINTE EYMAEL,CE,416,0.01
3170,2022,1,13,LULA,CE,3578355,65.91
3171,2022,1,12,CIRO GOMES,CE,369222,6.8
3172,2022,1,14,ROBERTO JEFFERSON,CE,2278,0.04
3173,2022,1,14,PADRE KELMON,CE,2278,0.04
3174,2022,1,30,FELIPE D AVILA,CE,7030,0.13
3175,2022,1,22,JAIR BOLSONARO,CE,1377827,25.38
3176,2022,1,44,SORAYA THRONICKE,CE,24497,0.45
3177,2022,1,80,LÉO PÉRICLES,CE,1129,0.02
3178,2022,1,16,VERA,CE,717,0.01
3179,2022,1,15,SIMONE TEBET,CE,66214,1.22
3180,2022,1,21,SOFIA MANZANO,DF,894,0.05
3181,2022,1,27,CONSTITUINTE EYMAEL,DF,518,0.03
3182,2022,1,13,LULA,DF,649534,36.85
3183,2022,1,12,CIRO GOMES,DF,74308,4.22
3184,2022,1,14,ROBERTO JEFFERSON,DF,1554,0.09
3185,2022,1,14,PADRE KELMON,DF,1554,0.09
3186,2022,1,30,FELIPE D AVILA,DF,10342,0.59
3187,2022,1,22,JAIR BOLSONARO,DF,910397,51.65
3188,2022,1,44,SORAYA THRONICKE,DF,7935,0.45
3189,2022,1,80,LÉO PÉRICLES,DF,1262,0.07
3190,2022,1,16,VERA,DF,454,0.03
3191,2022,1,15,SIMONE TEBET,DF,105377,5.98
3192,2022,1,21,SOFIA MANZANO,ES,683,0.03
3193,2022,1,27,CONSTITUINTE EYMAEL,ES,377,0.02
3194,2022,1,13,LULA,ES,897348,40.4
3195,2022,1,12,CIRO GOMES,ES,56221,2.53
3196,2022,1,14,ROBERTO JEFFERSON,ES,1752,0.08
3197,2022,1,14,PADRE KELMON,ES,1752,0.08
3198,2022,1,30,FELIPE D AVILA,ES,8341,0.38
3199,2022,1,22,JAIR BOLSONARO,ES,1160030,52.23
3200,2022,1,44,SORAYA THRONICKE,ES,9944,0.45
3201,2022,1,80,LÉO PÉRICLES,ES,672,0.03
3202,2022,1,16,VERA,ES,437,0.02
3203,2022,1,15,SIMONE TEBET,ES,85325,3.84
3204,2022,1,21,SOFIA MANZANO,GO,1073,0.03
3205,2022,1,27,CONSTITUINTE EYMAEL,GO,397,0.01
3206,2022,1,13,LULA,GO,1454723,39.51
3207,2022,1,12,CIRO GOMES,GO,90695,2.46
3208,2022,1,14,ROBERTO JEFFERSON,GO,2303,0.06
3209,2022,1,14,PADRE KELMON,GO,2303,0.06
3210,2022,1,30,FELIPE D AVILA,GO,11145,0.3
3211,2022,1,22,JAIR BOLSONARO,GO,1920203,52.16
3212,2022,1,44,SORAYA THRONICKE,GO,28570,0.78
3213,2022,1,80,LÉO PÉRICLES,GO,1120,0.03
3214,2022,1,16,VERA,GO,498,0.01
3215,2022,1,15,SIMONE TEBET,GO,170742,4.64
3216,2022,1,21,SOFIA MANZANO,MA,727,0.02
3217,2022,1,27,CONSTITUINTE EYMAEL,MA,391,0.01
3218,2022,1,13,LULA,MA,2603454,68.84
3219,2022,1,12,CIRO GOMES,MA,96095,2.54
3220,2022,1,14,ROBERTO JEFFERSON,MA,4357,0.12
3221,2022,1,14,PADRE KELMON,MA,4357,0.12
3222,2022,1,30,FELIPE D AVILA,MA,4368,0.12
3223,2022,1,22,JAIR BOLSONARO,MA,983861,26.02
3224,2022,1,44,SORAYA THRONICKE,MA,8709,0.23
3225,2022,1,80,LÉO PÉRICLES,MA,630,0.02
3226,2022,1,16,VERA,MA,799,0.02
3227,2022,1,15,SIMONE TEBET,MA,78254,2.07
3228,2022,1,21,SOFIA MANZANO,MG,4431,0.04
3229,2022,1,27,CONSTITUINTE EYMAEL,MG,1588,0.01
3230,2022,1,13,LULA,MG,5802571,48.29
3231,2022,1,12,CIRO GOMES,MG,310324,2.58
3232,2022,1,14,ROBERTO JEFFERSON,MG,7309,0.06
3233,2022,1,14,PADRE KELMON,MG,7309,0.06
3234,2022,1,30,FELIPE D AVILA,MG,98526,0.82
3235,2022,1,22,JAIR BOLSONARO,MG,5239264,43.6
